implant,007,Oddball_E,[0 0.59 ],[8 12],DBS1-3,0.7554581766247009
implant,007,Oddball_E,[0 0.59 ],[8 12],DBS1-4,1.0319763294171709
implant,007,Oddball_E,[0 0.59 ],[8 12],DBS2-5,1.2316454124688991
implant,007,Oddball_E,[0 0.59 ],[8 12],DBS3-6,1.2409753649453592
implant,007,Oddball_E,[0 0.59 ],[8 12],DBS4-7,1.510717906302532
implant,007,Oddball_E,[0 0.59 ],[8 12],DBS5-8,1.3688886478927889
implant,007,Oddball_E,[0 0.59 ],[8 12],DBS6-8,1.5649974433677165
implant,007,Oddball_E,[0 0.59 ],[8 12],DBS7-8,1.6697677440168797
implant,007,Oddball_E,[0 0.59 ],[8 12],F4,0.2859577716521645
implant,007,Oddball_E,[0 0.59 ],[8 12],FC2,-0.0815123276853587
implant,007,Oddball_E,[0 0.59 ],[8 12],FC6,0.7576332898531867
implant,007,Oddball_E,[0 0.59 ],[8 12],Fz,-0.0488442178369034
implant,007,Oddball_E,[0 0.59 ],[8 12],"mean(DBS1-2, DBS1-3, DBS1-4, DBS2-5, DBS3-6, DBS4-7, DBS5-8, DBS6-8, DBS7-8)",0.5430246370769085
implant,007,Oddball_E,[0 0.59 ],[13 20],C4,1.4910523022357176
implant,007,Oddball_E,[0 0.59 ],[13 20],CP2,-0.02925469123563953
implant,007,Oddball_E,[0 0.59 ],[13 20],CP6,0.6588059258519613
implant,007,Oddball_E,[0 0.59 ],[13 20],Cz,0.5598711081376249
implant,007,Oddball_E,[0 0.59 ],[13 20],DBS1-2,0.6411589229117222
implant,007,Oddball_E,[0 0.59 ],[13 20],DBS1-3,0.5297631442203747
implant,007,Oddball_E,[0 0.59 ],[13 20],DBS1-4,0.7280121888684912
implant,007,Oddball_E,[0 0.59 ],[13 20],DBS2-5,0.8464392450304642
implant,007,Oddball_E,[0 0.59 ],[13 20],DBS3-6,1.5440401416062841
implant,007,Oddball_E,[0 0.59 ],[13 20],DBS4-7,1.446499825438568
implant,007,Oddball_E,[0 0.59 ],[13 20],DBS5-8,1.2484454313387563
implant,007,Oddball_E,[0 0.59 ],[13 20],DBS6-8,2.063420064643038
implant,007,Oddball_E,[0 0.59 ],[13 20],DBS7-8,1.5379366279304325
implant,007,Oddball_E,[0 0.59 ],[13 20],F4,1.1579478378433654
implant,007,Oddball_E,[0 0.59 ],[13 20],FC2,0.6541032260157554
implant,007,Oddball_E,[0 0.59 ],[13 20],FC6,1.461981038609489
implant,007,Oddball_E,[0 0.59 ],[13 20],Fz,0.5670124675848449
implant,007,Oddball_E,[0 0.59 ],[13 20],"mean(DBS1-2, DBS1-3, DBS1-4, DBS2-5, DBS3-6, DBS4-7, DBS5-8, DBS6-8, DBS7-8)",0.3930633145222562
implant,007,Oddball_E,[0 0.59 ],[21 30],C4,1.5220874508239648
implant,007,Oddball_E,[0 0.59 ],[21 30],CP2,0.16445560609381515
implant,007,Oddball_E,[0 0.59 ],[21 30],CP6,0.8492129520767098
implant,007,Oddball_E,[0 0.59 ],[21 30],Cz,1.228703206841919
implant,007,Oddball_E,[0 0.59 ],[21 30],DBS1-2,0.5720432130696714
implant,007,Oddball_E,[0 0.59 ],[21 30],DBS1-3,0.14573929966782792
implant,007,Oddball_E,[0 0.59 ],[21 30],DBS1-4,0.6240993436416395
implant,007,Oddball_E,[0 0.59 ],[21 30],DBS2-5,0.7184841313697843
implant,007,Oddball_E,[0 0.59 ],[21 30],DBS3-6,1.5612760943098078
implant,007,Oddball_E,[0 0.59 ],[21 30],DBS4-7,1.170969902531787
implant,007,Oddball_E,[0 0.59 ],[21 30],DBS5-8,0.9262566565645097
implant,007,Oddball_E,[0 0.59 ],[21 30],DBS6-8,2.1446571384697903
implant,007,Oddball_E,[0 0.59 ],[21 30],DBS7-8,1.1550503105324939
implant,007,Oddball_E,[0 0.59 ],[21 30],F4,1.019435255760534
implant,007,Oddball_E,[0 0.59 ],[21 30],FC2,0.757473564530508
implant,007,Oddball_E,[0 0.59 ],[21 30],FC6,1.230085786754338
implant,007,Oddball_E,[0 0.59 ],[21 30],Fz,1.2663083044193801
implant,007,Oddball_E,[0 0.59 ],[21 30],"mean(DBS1-2, DBS1-3, DBS1-4, DBS2-5, DBS3-6, DBS4-7, DBS5-8, DBS6-8, DBS7-8)",0.2160384942811332
implant,007,Oddball_E,[0.59 1.1],[4 7],C4,-0.3954170864040531
implant,007,Oddball_E,[0.59 1.1],[4 7],CP2,-0.2531808672784353
implant,007,Oddball_E,[0.59 1.1],[4 7],CP6,-0.12252994809843935
implant,007,Oddball_E,[0.59 1.1],[4 7],Cz,-0.009684285118392578
implant,007,Oddball_E,[0.59 1.1],[4 7],DBS1-2,-0.5667501009387509
implant,007,Oddball_E,[0.59 1.1],[4 7],DBS1-3,-0.36862186980715184
implant,007,Oddball_E,[0.59 1.1],[4 7],DBS1-4,-0.27815184916950697
implant,007,Oddball_E,[0.59 1.1],[4 7],DBS2-5,-0.6469798738113747
implant,007,Oddball_E,[0.59 1.1],[4 7],DBS3-6,-0.4397364949418148
implant,007,Oddball_E,[0.59 1.1],[4 7],DBS4-7,-0.3785329178303337
implant,007,Oddball_E,[0.59 1.1],[4 7],DBS5-8,-0.49458174078968464
implant,007,Oddball_E,[0.59 1.1],[4 7],DBS6-8,-0.4788757221648137
implant,007,Oddball_E,[0.59 1.1],[4 7],DBS7-8,-0.4273753185503159
implant,007,Oddball_E,[0.59 1.1],[4 7],F4,-0.04601068475868632
implant,007,Oddball_E,[0.59 1.1],[4 7],FC2,-0.1311952045108304
implant,007,Oddball_E,[0.59 1.1],[4 7],FC6,-0.31192591175452
implant,007,Oddball_E,[0.59 1.1],[4 7],Fz,-0.03444922520686552
implant,007,Oddball_E,[0.59 1.1],[4 7],"mean(DBS1-2, DBS1-3, DBS1-4, DBS2-5, DBS3-6, DBS4-7, DBS5-8, DBS6-8, DBS7-8)",-0.1543970857234878
implant,007,Oddball_E,[0.59 1.1],[8 12],C4,-0.21364715692273553
implant,007,Oddball_E,[0.59 1.1],[8 12],CP2,-0.14117774664606947
implant,007,Oddball_E,[0.59 1.1],[8 12],CP6,-0.09249640850010195
